A;;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES
8116;05dec2215  0300;149.56;149.57;150.53;150.63;163.39;102.67;102.70;102.94;102.94;104.26;104.26;107.34;107.34;107.54;107.54;96.80;119.48;119.48;122.97;124.39;125.21;125.20;128.65;128.66;128.66;129.57;129.60;130.28;138.31;138.31;148.79;148.99;148.99;148.99
8117;05dec2215  0400;149.56;149.57;150.53;150.63;163.39;102.67;102.70;102.94;102.94;104.26;104.26;107.34;107.34;107.54;107.54;96.80;119.48;119.48;122.97;124.39;125.21;125.20;128.65;128.66;128.66;129.57;129.60;130.28;138.31;138.31;148.79;148.99;148.99;148.99
8118;05dec2215  0500;149.56;149.57;150.53;150.63;163.39;102.67;102.70;102.94;102.94;104.26;104.26;107.34;107.34;107.54;107.54;96.80;119.48;119.48;122.97;124.39;125.20;125.20;128.65;128.66;128.66;129.57;129.60;130.28;138.31;138.31;148.79;148.99;148.99;148.99
8119;05dec2215  0600;149.56;149.57;150.53;150.63;163.39;102.67;102.70;102.94;102.94;104.26;104.26;107.34;107.34;107.54;107.54;96.80;119.48;119.48;122.96;124.39;125.20;125.20;128.65;128.66;128.66;129.57;129.60;130.28;138.31;138.31;148.79;148.99;148.99;148.99
8120;05dec2215  0700;149.56;149.57;150.53;150.63;163.39;102.67;102.70;102.94;102.94;104.26;104.26;107.34;107.34;107.54;107.54;96.79;119.48;119.48;122.96;124.39;125.20;125.20;128.65;128.66;128.66;129.57;129.60;130.28;138.31;138.31;148.79;148.99;148.99;148.99
8121;05dec2215  0800;149.56;149.57;150.53;150.63;163.39;102.67;102.70;102.93;102.94;104.26;104.26;107.33;107.34;107.54;107.53;96.79;119.48;119.48;122.96;124.39;125.20;125.20;128.65;128.66;128.66;129.57;129.60;130.28;138.31;138.31;148.79;148.99;148.99;148.99
8122;05dec2215  0900;149.56;149.57;150.53;150.63;163.39;102.67;102.70;102.93;102.93;104.26;104.26;107.33;107.34;107.53;107.53;96.79;119.48;119.48;122.96;124.39;125.20;125.20;128.65;128.66;128.66;129.57;129.60;130.28;138.31;138.31;148.79;148.99;148.99;148.99
8123;05dec2215  1000;149.56;149.57;150.53;150.63;163.39;102.66;102.69;102.93;102.93;104.26;104.26;107.33;107.33;107.53;107.53;96.79;119.48;119.48;122.96;124.39;125.20;125.20;128.65;128.66;128.66;129.57;129.59;130.28;138.31;138.31;148.79;148.99;148.99;148.99
8124;05dec2215  1100;149.56;149.57;150.53;150.63;163.39;102.66;102.69;102.93;102.93;104.26;104.27;107.33;107.33;107.53;107.53;96.79;119.48;119.48;122.96;124.39;125.20;125.20;128.65;128.66;128.66;129.57;129.59;130.28;138.31;138.31;148.79;148.99;148.99;148.99
8125;05dec2215  1200;149.56;149.57;150.53;150.63;163.39;102.66;102.69;102.93;102.93;104.26;104.27;107.33;107.33;107.53;107.53;96.79;119.48;119.48;122.96;124.39;125.20;125.20;128.65;128.66;128.66;129.57;129.59;130.28;138.31;138.31;148.79;148.99;148.99;148.99
8126;05dec2215  1300;149.56;149.57;150.53;150.63;163.39;102.66;102.69;102.92;102.93;104.26;104.27;107.33;107.33;107.53;107.53;96.78;119.48;119.48;122.96;124.39;125.20;125.20;128.65;128.66;128.66;129.57;129.59;130.28;138.31;138.31;148.79;148.99;148.99;148.99
8127;05dec2215  1400;149.56;149.57;150.53;150.63;163.39;102.66;102.69;102.92;102.92;104.26;104.27;107.33;107.33;107.53;107.52;96.78;119.48;119.48;122.96;124.39;125.20;125.20;128.65;128.66;128.66;129.57;129.59;130.28;138.31;138.31;148.79;148.99;148.99;148.99
8128;05dec2215  1500;149.56;149.57;150.53;150.63;163.39;102.65;102.68;102.92;102.92;104.26;104.27;107.33;107.33;107.53;107.52;96.78;119.48;119.48;122.96;124.39;125.20;125.20;128.65;128.66;128.66;129.56;129.59;130.28;138.31;138.31;148.79;148.99;148.99;148.99
8129;05dec2215  1600;149.56;149.57;150.53;150.63;163.39;102.65;102.68;102.92;102.92;104.26;104.27;107.32;107.33;107.52;107.52;96.78;119.48;119.48;122.96;124.39;125.20;125.20;128.65;128.66;128.66;129.56;129.59;130.28;138.31;138.31;148.79;148.99;148.99;148.99
8130;05dec2215  1700;149.56;149.57;150.53;150.63;163.39;102.65;102.68;102.92;102.92;104.26;104.27;107.32;107.33;107.52;107.52;96.78;119.48;119.48;122.96;124.39;125.20;125.20;128.65;128.66;128.66;129.56;129.59;130.28;138.31;138.31;148.79;148.99;148.99;148.99
8131;05dec2215  1800;149.56;149.57;150.53;150.63;163.39;102.65;102.68;102.92;102.92;104.26;104.27;107.32;107.32;107.52;107.52;96.78;119.48;119.48;122.96;124.39;125.20;125.20;128.65;128.66;128.66;129.56;129.59;130.28;138.31;138.31;148.79;148.99;148.99;148.99
8132;05dec2215  1900;149.56;149.57;150.53;150.63;163.39;102.65;102.68;102.91;102.92;104.26;104.27;107.32;107.32;107.52;107.52;96.77;119.48;119.48;122.96;124.39;125.20;125.20;128.65;128.66;128.66;129.56;129.59;130.28;138.31;138.31;148.79;148.99;148.99;148.99
8133;05dec2215  2000;149.56;149.57;150.53;150.62;163.39;102.65;102.68;102.91;102.91;104.27;104.27;107.32;107.32;107.52;107.52;96.77;119.48;119.48;122.96;124.39;125.20;125.20;128.65;128.66;128.66;129.56;129.59;130.28;138.31;138.31;148.79;148.99;148.99;148.99
8134;05dec2215  2100;149.56;149.56;150.53;150.62;163.39;102.65;102.68;102.91;102.91;104.27;104.27;107.32;107.32;107.52;107.52;96.77;119.48;119.48;122.96;124.39;125.20;125.20;128.65;128.65;128.66;129.56;129.59;130.28;138.31;138.31;148.79;148.99;148.99;148.99
8135;05dec2215  2200;149.56;149.56;150.53;150.62;163.39;102.64;102.67;102.91;102.91;104.27;104.27;107.32;107.32;107.52;107.52;96.77;119.48;119.48;122.96;124.39;125.20;125.20;128.65;128.65;128.66;129.56;129.59;130.28;138.31;138.31;148.79;148.99;148.99;148.99
8136;05dec2215  2300;149.56;149.56;150.53;150.62;163.39;102.64;102.67;102.91;102.91;104.27;104.27;107.32;107.32;107.52;107.52;96.77;119.48;119.48;122.96;124.39;125.20;125.20;128.65;128.65;128.66;129.56;129.59;130.28;138.31;138.31;148.79;148.99;148.99;148.99
8137;06dec2215  0000;149.56;149.56;150.53;150.62;163.39;102.64;102.67;102.91;102.91;104.27;104.27;107.32;107.32;107.52;107.52;96.77;119.48;119.48;122.96;124.39;125.20;125.20;128.65;128.65;128.66;129.56;129.59;130.28;138.31;138.31;148.79;148.99;148.99;148.99
8138;06dec2215  0100;149.56;149.56;150.53;150.62;163.39;102.64;102.67;102.91;102.91;104.27;104.27;107.32;107.32;107.52;107.52;96.77;119.48;119.48;122.96;124.39;125.20;125.20;128.65;128.65;128.66;129.56;129.59;130.28;138.31;138.31;148.79;148.99;148.99;148.99
8139;06dec2215  0200;149.56;149.56;150.53;150.62;163.39;102.64;102.67;102.91;102.91;104.27;104.27;107.32;107.32;107.52;107.52;96.76;119.48;119.48;122.96;124.39;125.20;125.20;128.65;128.65;128.66;129.56;129.59;130.28;138.31;138.31;148.79;148.99;148.99;148.99
8140;06dec2215  0300;149.56;149.56;150.53;150.62;163.39;102.64;102.67;102.91;102.91;104.27;104.27;107.32;107.32;107.52;107.52;96.76;119.48;119.48;122.96;124.39;125.20;125.20;128.65;128.65;128.66;129.56;129.59;130.28;138.31;138.31;148.79;148.98;148.99;148.99
8141;06dec2215  0400;149.56;149.56;150.53;150.62;163.39;102.64;102.67;102.91;102.91;104.27;104.27;107.32;107.32;107.52;107.52;96.76;119.48;119.48;122.96;124.39;125.20;125.20;128.65;128.65;128.66;129.56;129.59;130.28;138.31;138.31;148.79;148.98;148.99;148.99
8142;06dec2215  0500;149.56;149.56;150.52;150.62;163.39;102.64;102.67;102.91;102.91;104.27;104.27;107.32;107.32;107.52;107.52;96.76;119.48;119.48;122.96;124.39;125.20;125.20;128.65;128.65;128.66;129.56;129.59;130.28;138.31;138.31;148.79;148.98;148.99;148.99
8143;06dec2215  0600;149.56;149.56;150.52;150.62;163.39;102.64;102.67;102.91;102.91;104.27;104.27;107.32;107.32;107.52;107.51;96.76;119.48;119.48;122.96;124.39;125.20;125.20;128.65;128.65;128.66;129.56;129.59;130.28;138.30;138.30;148.79;148.98;148.99;148.99
8144;06dec2215  0700;149.56;149.56;150.52;150.62;163.39;102.64;102.67;102.90;102.91;104.27;104.27;107.32;107.32;107.52;107.51;96.76;119.48;119.48;122.96;124.39;125.20;125.20;128.65;128.65;128.66;129.56;129.59;130.28;138.30;138.30;148.79;148.98;148.99;148.99
8145;06dec2215  0800;149.56;149.56;150.52;150.62;163.39;102.64;102.67;102.90;102.91;104.27;104.27;107.32;107.32;107.52;107.51;96.76;119.48;119.48;122.96;124.39;125.20;125.20;128.65;128.65;128.66;129.56;129.59;130.28;138.30;138.30;148.79;148.98;148.99;148.99
8146;06dec2215  0900;149.56;149.56;150.52;150.62;163.39;102.64;102.67;102.90;102.91;104.27;104.27;107.32;107.32;107.52;107.51;96.76;119.48;119.48;122.96;124.39;125.20;125.20;128.64;128.65;128.66;129.56;129.59;130.28;138.30;138.30;148.79;148.98;148.99;148.99
8147;06dec2215  1000;149.56;149.56;150.52;150.62;163.39;102.64;102.67;102.90;102.91;104.27;104.27;107.32;107.32;107.52;107.51;96.76;119.48;119.48;122.96;124.39;125.20;125.20;128.64;128.65;128.66;129.56;129.59;130.28;138.30;138.30;148.79;148.98;148.99;148.99
8148;06dec2215  1100;149.56;149.56;150.52;150.62;163.39;102.64;102.67;102.90;102.91;104.27;104.27;107.32;107.32;107.52;107.51;96.76;119.48;119.48;122.96;124.39;125.20;125.20;128.64;128.65;128.66;129.56;129.59;130.28;138.30;138.30;148.79;148.98;148.99;148.99
8149;06dec2215  1200;149.56;149.56;150.52;150.62;163.39;102.64;102.67;102.90;102.91;104.27;104.27;107.32;107.32;107.52;107.51;96.76;119.48;119.48;122.96;124.39;125.20;125.20;128.64;128.65;128.66;129.56;129.59;130.28;138.30;138.30;148.79;148.98;148.99;148.99
8150;06dec2215  1300;149.56;149.56;150.52;150.62;163.39;102.64;102.67;102.90;102.91;104.27;104.27;107.32;107.32;107.52;107.51;96.76;119.48;119.48;122.96;124.39;125.20;125.20;128.64;128.65;128.66;129.56;129.59;130.28;138.30;138.30;148.79;148.98;148.99;148.99
8151;06dec2215  1400;149.56;149.56;150.52;150.62;163.39;102.64;102.67;102.90;102.91;104.27;104.27;107.32;107.32;107.52;107.51;96.76;119.48;119.48;122.96;124.39;125.20;125.20;128.64;128.65;128.66;129.56;129.59;130.28;138.30;138.30;148.79;148.98;148.99;148.99
8152;06dec2215  1500;149.56;149.56;150.52;150.62;163.39;102.64;102.67;102.90;102.91;104.27;104.27;107.32;107.32;107.52;107.51;96.76;119.48;119.48;122.96;124.39;125.20;125.20;128.64;128.65;128.66;129.56;129.59;130.28;138.30;138.30;148.79;148.98;148.99;148.99
8153;06dec2215  1600;149.56;149.56;150.52;150.62;163.39;102.64;102.67;102.90;102.90;104.27;104.27;107.32;107.32;107.52;107.51;96.76;119.48;119.48;122.96;124.39;125.20;125.20;128.64;128.65;128.66;129.56;129.59;130.28;138.30;138.30;148.79;148.98;148.99;148.99
8154;06dec2215  1700;149.56;149.56;150.52;150.62;163.39;102.64;102.67;102.90;102.90;104.27;104.27;107.32;107.32;107.52;107.51;96.76;119.48;119.48;122.96;124.38;125.20;125.20;128.64;128.65;128.66;129.56;129.59;130.28;138.30;138.30;148.79;148.98;148.99;148.99
8155;06dec2215  1800;149.56;149.56;150.52;150.62;163.39;102.64;102.67;102.90;102.90;104.27;104.27;107.32;107.32;107.52;107.51;96.76;119.48;119.48;122.96;124.38;125.20;125.20;128.64;128.65;128.66;129.56;129.59;130.28;138.30;138.30;148.79;148.98;148.99;148.99
8156;06dec2215  1900;149.56;149.56;150.52;150.62;163.39;102.64;102.67;102.90;102.90;104.27;104.27;107.32;107.32;107.52;107.51;96.76;119.47;119.48;122.96;124.38;125.20;125.20;128.64;128.65;128.66;129.56;129.59;130.28;138.30;138.30;148.79;148.98;148.99;148.99
8157;06dec2215  2000;149.56;149.56;150.52;150.62;163.39;102.64;102.67;102.90;102.90;104.27;104.27;107.32;107.32;107.52;107.51;96.76;119.47;119.48;122.96;124.38;125.20;125.20;128.64;128.65;128.66;129.56;129.59;130.28;138.30;138.30;148.79;148.98;148.98;148.99
8158;06dec2215  2100;149.56;149.56;150.52;150.62;163.38;102.64;102.67;102.90;102.90;104.27;104.27;107.32;107.32;107.52;107.51;96.76;119.47;119.48;122.96;124.38;125.20;125.20;128.64;128.65;128.66;129.56;129.59;130.28;138.30;138.30;148.79;148.98;148.98;148.99
8159;06dec2215  2200;149.56;149.56;150.52;150.62;163.38;102.64;102.67;102.90;102.90;104.27;104.27;107.32;107.32;107.51;107.51;96.76;119.47;119.48;122.96;124.38;125.20;125.20;128.64;128.65;128.66;129.56;129.59;130.28;138.30;138.30;148.79;148.98;148.98;148.99
8160;06dec2215  2300;149.56;149.56;150.52;150.62;163.38;102.64;102.67;102.90;102.90;104.27;104.27;107.32;107.32;107.51;107.51;96.76;119.47;119.48;122.96;124.38;125.20;125.20;128.64;128.65;128.66;129.56;129.59;130.28;138.30;138.30;148.79;148.98;148.98;148.99
8161;07dec2215  0000;149.56;149.56;150.52;150.62;163.38;102.64;102.67;102.90;102.90;104.27;104.27;107.32;107.32;107.51;107.51;96.76;119.47;119.48;122.96;124.38;125.20;125.20;128.64;128.65;128.66;129.56;129.59;130.28;138.30;138.30;148.79;148.98;148.98;148.99
8162;07dec2215  0100;149.56;149.56;150.52;150.62;163.38;102.64;102.67;102.90;102.90;104.27;104.27;107.32;107.32;107.51;107.51;96.76;119.47;119.48;122.96;124.38;125.20;125.19;128.64;128.65;128.65;129.56;129.59;130.28;138.30;138.30;148.79;148.98;148.98;148.99
8163;07dec2215  0200;149.56;149.56;150.52;150.62;163.38;102.64;102.67;102.90;102.90;104.27;104.27;107.32;107.32;107.51;107.51;96.76;119.47;119.48;122.96;124.38;125.20;125.19;128.64;128.65;128.65;129.56;129.58;130.27;138.30;138.30;148.79;148.98;148.98;148.99
8164;07dec2215  0300;149.56;149.56;150.52;150.62;163.38;102.64;102.67;102.90;102.90;104.27;104.27;107.32;107.32;107.51;107.51;96.76;119.47;119.48;122.96;124.38;125.20;125.19;128.64;128.65;128.65;129.55;129.58;130.27;138.30;138.30;148.79;148.98;148.98;148.99
8165;07dec2215  0400;149.56;149.56;150.52;150.62;163.38;102.64;102.67;102.90;102.90;104.27;104.27;107.32;107.32;107.51;107.51;96.76;119.47;119.48;122.96;124.38;125.20;125.19;128.64;128.65;128.65;129.55;129.58;130.27;138.30;138.30;148.79;148.98;148.98;148.98
8166;07dec2215  0500;149.56;149.56;150.52;150.62;163.38;102.64;102.67;102.90;102.90;104.27;104.27;107.32;107.32;107.51;107.51;96.76;119.47;119.48;122.96;124.38;125.20;125.19;128.64;128.65;128.65;129.55;129.58;130.27;138.30;138.30;148.79;148.98;148.98;148.98
8167;07dec2215  0600;149.56;149.56;150.52;150.62;163.38;102.64;102.67;102.90;102.90;104.27;104.27;107.32;107.32;107.51;107.51;96.76;119.47;119.48;122.96;124.38;125.20;125.19;128.64;128.65;128.65;129.55;129.58;130.27;138.30;138.30;148.79;148.98;148.98;148.98
8168;07dec2215  0700;149.56;149.56;150.52;150.62;163.38;102.64;102.66;102.90;102.90;104.27;104.27;107.31;107.32;107.51;107.51;96.76;119.47;119.48;122.96;124.38;125.20;125.19;128.64;128.65;128.65;129.55;129.58;130.27;138.30;138.30;148.79;148.98;148.98;148.98
8169;07dec2215  0800;149.55;149.56;150.52;150.62;163.38;102.63;102.66;102.90;102.90;104.27;104.27;107.31;107.32;107.51;107.51;96.76;119.47;119.48;122.96;124.38;125.20;125.19;128.64;128.65;128.65;129.55;129.58;130.27;138.30;138.30;148.79;148.98;148.98;148.98
8170;07dec2215  0900;149.55;149.56;150.52;150.62;163.38;102.63;102.66;102.90;102.90;104.27;104.27;107.31;107.32;107.51;107.51;96.76;119.47;119.48;122.96;124.38;125.19;125.19;128.64;128.65;128.65;129.55;129.58;130.27;138.30;138.30;148.79;148.98;148.98;148.98
8171;07dec2215  1000;149.55;149.56;150.52;150.62;163.38;102.63;102.66;102.90;102.90;104.27;104.27;107.31;107.32;107.51;107.51;96.76;119.47;119.48;122.95;124.38;125.19;125.19;128.64;128.65;128.65;129.55;129.58;130.27;138.30;138.30;148.79;148.98;148.98;148.98
8172;07dec2215  1100;149.55;149.56;150.52;150.62;163.38;102.63;102.66;102.90;102.90;104.27;104.27;107.31;107.32;107.51;107.51;96.76;119.47;119.48;122.95;124.38;125.19;125.19;128.64;128.65;128.65;129.55;129.58;130.27;138.30;138.30;148.79;148.98;148.98;148.98
8173;07dec2215  1200;149.55;149.56;150.52;150.62;163.38;102.63;102.66;102.90;102.90;104.27;104.27;107.31;107.32;107.51;107.51;96.76;119.47;119.48;122.95;124.38;125.19;125.19;128.64;128.65;128.65;129.55;129.58;130.27;138.30;138.30;148.79;148.98;148.98;148.98
8174;07dec2215  1300;149.55;149.56;150.52;150.62;163.44;102.63;102.66;102.90;102.90;104.27;104.27;107.31;107.32;107.51;107.51;96.76;119.47;119.48;122.95;124.38;125.19;125.19;128.64;128.65;128.65;129.55;129.58;130.27;138.30;138.30;148.79;148.98;148.98;148.98
8175;07dec2215  1400;149.55;149.56;150.52;150.62;163.50;102.63;102.66;102.90;102.90;104.27;104.27;107.31;107.32;107.51;107.51;96.76;119.47;119.48;122.95;124.38;125.19;125.19;128.64;128.65;128.65;129.55;129.58;130.27;138.30;138.30;148.79;148.98;148.98;148.98
8176;07dec2215  1500;149.55;149.56;150.52;150.62;163.57;102.63;102.66;102.90;102.90;104.27;104.27;107.31;107.32;107.51;107.51;96.75;119.47;119.48;122.95;124.38;125.19;125.19;128.64;128.64;128.65;129.55;129.58;130.27;138.30;138.30;148.79;148.98;148.98;148.98
8177;07dec2215  1600;149.55;149.56;150.52;150.62;163.62;102.63;102.66;102.90;102.90;104.27;104.27;107.31;107.31;107.51;107.51;96.75;119.47;119.48;122.95;124.38;125.19;125.19;128.64;128.64;128.65;129.55;129.58;130.27;138.30;138.30;148.79;148.98;148.98;148.98
8178;07dec2215  1700;149.55;149.56;150.52;150.62;163.67;102.63;102.66;102.90;102.90;104.27;104.27;107.31;107.31;107.51;107.51;96.75;119.47;119.48;122.95;124.38;125.19;125.19;128.64;128.64;128.65;129.55;129.58;130.27;138.30;138.30;148.79;148.98;148.98;148.98
8179;07dec2215  1800;149.56;149.56;150.52;150.62;163.72;102.63;102.66;102.90;102.90;104.27;104.27;107.31;107.31;107.51;107.51;96.75;119.47;119.48;122.95;124.38;125.19;125.19;128.64;128.64;128.65;129.55;129.58;130.27;138.30;138.30;148.79;148.98;148.98;148.98
8180;07dec2215  1900;149.57;149.57;150.54;150.64;163.77;102.63;102.66;102.90;102.90;104.27;104.27;107.31;107.31;107.51;107.51;96.75;119.47;119.48;122.95;124.38;125.19;125.19;128.64;128.64;128.65;129.55;129.58;130.27;138.30;138.30;148.79;148.98;148.98;148.99
8181;07dec2215  2000;149.61;149.62;150.58;150.68;163.81;102.63;102.66;102.90;102.90;104.27;104.27;107.31;107.31;107.51;107.51;96.75;119.47;119.48;122.95;124.38;125.19;125.19;128.64;128.64;128.65;129.55;129.58;130.27;138.30;138.30;148.80;149.00;149.00;149.00
8182;07dec2215  2100;149.68;149.68;150.63;150.74;163.85;102.63;102.66;102.90;102.90;104.27;104.27;107.31;107.31;107.51;107.51;96.75;119.47;119.48;122.95;124.38;125.19;125.19;128.64;128.64;128.65;129.55;129.58;130.27;138.30;138.30;148.81;149.03;149.03;149.03
8183;07dec2215  2200;149.76;149.77;150.71;150.82;163.89;102.63;102.66;102.90;102.90;104.27;104.27;107.31;107.31;107.51;107.51;96.75;119.47;119.48;122.95;124.38;125.19;125.19;128.64;128.64;128.65;129.55;129.58;130.27;138.30;138.30;148.82;149.08;149.08;149.08
8184;07dec2215  2300;149.86;149.87;150.78;150.90;163.93;102.63;102.66;102.90;102.90;104.27;104.27;107.31;107.31;107.51;107.51;96.75;119.47;119.48;122.95;124.38;125.19;125.19;128.63;128.64;128.65;129.55;129.58;130.27;138.30;138.30;148.84;149.15;149.16;149.16
8185;08dec2215  0000;149.95;149.96;150.83;150.96;163.98;102.63;102.66;102.90;102.90;104.27;104.27;107.31;107.31;107.51;107.51;96.75;119.47;119.48;122.95;124.38;125.19;125.19;128.63;128.64;128.65;129.55;129.58;130.27;138.30;138.30;148.88;149.24;149.24;149.25
8186;08dec2215  0100;150.03;150.04;150.88;151.01;163.97;102.63;102.66;102.90;102.90;104.27;104.27;107.31;107.31;107.51;107.51;96.75;119.47;119.48;122.95;124.38;125.19;125.19;128.63;128.64;128.65;129.55;129.58;130.27;138.31;138.31;148.94;149.32;149.32;149.33
8187;08dec2215  0200;150.09;150.10;150.92;151.05;163.97;102.63;102.66;102.90;102.90;104.27;104.27;107.31;107.31;107.51;107.51;96.75;119.47;119.47;122.95;124.38;125.19;125.19;128.63;128.64;128.65;129.55;129.58;130.27;138.35;138.35;148.99;149.38;149.39;149.39
8188;08dec2215  0300;150.14;150.15;150.95;151.09;163.96;102.63;102.66;102.90;102.90;104.27;104.27;107.31;107.31;107.51;107.51;96.75;119.47;119.47;122.95;124.38;125.19;125.19;128.63;128.64;128.65;129.55;129.58;130.27;138.42;138.42;149.00;149.41;149.42;149.43
8189;08dec2215  0400;150.19;150.20;150.99;151.12;163.96;102.63;102.66;102.90;102.90;104.27;104.27;107.31;107.31;107.51;107.51;96.75;119.47;119.47;122.95;124.38;125.19;125.19;128.63;128.64;128.65;129.55;129.58;130.27;138.50;138.50;149.01;149.44;149.45;149.45
8190;08dec2215  0500;150.22;150.23;151.01;151.13;163.95;102.63;102.66;102.90;102.90;104.27;104.28;107.31;107.31;107.51;107.51;96.75;119.47;119.47;122.95;124.38;125.19;125.19;128.64;128.65;128.65;129.56;129.59;130.28;138.60;138.60;149.02;149.46;149.47;149.47
8191;08dec2215  0600;150.23;150.24;151.01;151.14;163.94;102.63;102.66;102.90;102.90;104.27;104.28;107.31;107.31;107.51;107.51;96.75;119.47;119.47;122.95;124.38;125.19;125.19;128.65;128.66;128.66;129.59;129.62;130.29;138.70;138.70;149.02;149.47;149.48;149.48
8192;08dec2215  0700;150.23;150.24;151.01;151.14;163.94;102.63;102.66;102.90;102.90;104.27;104.28;107.31;107.31;107.51;107.50;96.75;119.47;119.47;122.95;124.38;125.19;125.19;128.68;128.69;128.70;129.66;129.69;130.32;138.77;138.77;149.02;149.47;149.48;149.49
8193;08dec2215  0800;150.23;150.24;151.01;151.14;163.93;102.63;102.66;102.90;102.90;104.27;104.28;107.31;107.31;107.51;107.50;96.75;119.47;119.47;122.95;124.38;125.20;125.20;128.75;128.76;128.77;129.80;129.82;130.37;138.82;138.82;149.02;149.47;149.48;149.49
8194;08dec2215  0900;150.22;150.23;151.00;151.13;163.92;102.63;102.66;102.89;102.90;104.27;104.28;107.31;107.31;107.51;107.50;96.75;119.47;119.47;122.96;124.38;125.22;125.22;128.85;128.86;128.87;129.99;130.01;130.45;138.86;138.85;149.02;149.47;149.48;149.48
8195;08dec2215  1000;150.22;150.23;151.00;151.13;163.92;102.63;102.66;102.89;102.90;104.27;104.28;107.31;107.31;107.51;107.50;96.75;119.47;119.48;122.97;124.39;125.29;125.29;129.00;129.01;129.03;130.25;130.27;130.55;138.88;138.87;149.02;149.46;149.48;149.48
8196;08dec2215  1100;150.21;150.22;150.99;151.12;163.91;102.63;102.66;102.89;102.90;104.27;104.28;107.31;107.31;107.51;107.50;96.75;119.48;119.48;122.99;124.43;125.42;125.41;129.11;129.12;129.14;130.35;130.38;130.60;138.89;138.88;149.02;149.46;149.47;149.48
8197;08dec2215  1200;150.20;150.21;150.99;151.12;163.91;102.63;102.66;102.89;102.90;104.27;104.28;107.31;107.31;107.51;107.50;96.75;119.48;119.49;123.05;124.51;125.59;125.58;129.18;129.19;129.21;130.44;130.46;130.64;138.89;138.88;149.01;149.46;149.47;149.47
8198;08dec2215  1300;150.20;150.21;150.98;151.11;163.90;102.63;102.66;102.89;102.90;104.27;104.28;107.31;107.31;107.51;107.50;96.75;119.52;119.52;123.16;124.64;125.73;125.72;129.22;129.24;129.26;130.49;130.52;130.67;138.88;138.88;149.01;149.45;149.47;149.47
8199;08dec2215  1400;150.19;150.20;150.98;151.11;163.90;102.63;102.66;102.89;102.89;104.27;104.28;107.31;107.31;107.50;107.50;96.75;119.60;119.60;123.28;124.79;125.82;125.81;129.26;129.27;129.29;130.52;130.55;130.69;138.88;138.87;149.01;149.45;149.46;149.47
8200;08dec2215  1500;150.18;150.19;150.97;151.10;163.89;102.63;102.66;102.89;102.89;104.27;104.28;107.31;107.31;107.50;107.50;96.75;119.70;119.71;123.35;124.91;125.88;125.87;129.27;129.28;129.30;130.54;130.56;130.69;138.87;138.87;149.01;149.45;149.46;149.46
8201;08dec2215  1600;150.17;150.18;150.97;151.10;163.89;102.63;102.66;102.89;102.89;104.27;104.28;107.31;107.31;107.50;107.50;96.75;119.79;119.80;123.41;125.00;125.92;125.91;129.28;129.29;129.31;130.54;130.57;130.70;138.87;138.86;149.01;149.44;149.46;149.46
8202;08dec2215  1700;150.17;150.18;150.96;151.09;163.88;102.63;102.66;102.89;102.89;104.27;104.28;107.31;107.31;107.50;107.50;96.75;119.88;119.89;123.45;125.07;125.94;125.93;129.28;129.29;129.31;130.54;130.56;130.70;138.86;138.86;149.00;149.44;149.45;149.46
8203;08dec2215  1800;150.16;150.17;150.96;151.09;163.88;102.63;102.66;102.89;102.89;104.27;104.28;107.31;107.31;107.50;107.50;96.75;119.95;119.96;123.48;125.11;125.96;125.95;129.28;129.29;129.31;130.53;130.56;130.69;138.85;138.85;149.00;149.44;149.45;149.45
8204;08dec2215  1900;150.16;150.17;150.95;151.09;163.87;102.63;102.66;102.89;102.89;104.27;104.28;107.31;107.31;107.50;107.50;96.75;120.00;120.00;123.50;125.13;125.96;125.95;129.27;129.28;129.30;130.53;130.55;130.69;138.85;138.85;149.00;149.44;149.45;149.45
8205;08dec2215  2000;150.15;150.16;150.95;151.08;163.87;102.63;102.66;102.89;102.89;104.27;104.28;107.31;107.31;107.51;107.50;96.75;120.02;120.03;123.50;125.15;125.96;125.95;129.27;129.28;129.30;130.52;130.54;130.68;138.84;138.84;149.00;149.43;149.44;149.45
8206;08dec2215  2100;150.15;150.16;150.95;151.08;163.86;102.63;102.66;102.89;102.89;104.27;104.28;107.31;107.32;107.51;107.51;96.75;120.04;120.05;123.51;125.15;125.95;125.94;129.26;129.27;129.29;130.51;130.54;130.68;138.84;138.84;149.00;149.43;149.44;149.44
8207;08dec2215  2200;150.14;150.15;150.94;151.07;163.86;102.63;102.66;102.89;102.89;104.27;104.28;107.33;107.33;107.54;107.54;96.75;120.05;120.06;123.51;125.15;125.95;125.94;129.25;129.27;129.28;130.50;130.53;130.67;138.83;138.83;149.00;149.43;149.44;149.44
